term,chunk_id
stages,878
stages,898
stages,1485
stages,1878
corner,145
corner,574
corner,614
corner,1563
corner,2083
spirit,146
spirit,698
spirit,749
spirit,1451
spirit,1464
spirit,1466
spirit,1482
spirit,1483
spirit,1485
spirit,1668
spirit,1669
spirit,1845
spirit,1850
spirit,2028
spirit,2099
spirit,2148
spirit,2226
spirit,2322
spirit,2330
spirit,2331
spirit,2332
spirit,2526
spirit,2725
spirit,2728
spirit,2730
spirit,2738
spirit,2741
spirit,2751
sacrifice,146
sacrifice,1354
sacrifice,1358
sacrifice,1663
sacrifice,2292
sacrifice,2546
sacrifice,2586
jaws,146
jaws,1212
jaws,1361
jaws,2401
candidate,148
execution,148
execution,243
execution,256
execution,907
execution,1017
execution,1505
execution,2282
execution,2284
shadow,148
shadow,1700
emperor,148
emperor,646
emperor,656
emperor,1732
concubines,148
concubines,1984
concubines,1985
concubines,2281
concubines,2822
classic,148
classic,657
classic,1535
aide,148
shelter,149
shelter,150
shelter,2262
shelter,2684
protectors,149
victims,149
reform,149
reform,170
reform,2944
authority,149
authority,727
authority,806
authority,925
authority,1052
authority,1754
authority,1781
authority,1981
authority,2022
authority,2048
authority,2101
authority,2103
authority,2125
authority,2190
authority,2193
authority,2196
authority,2197
authority,2201
authority,2216
authority,2217
authority,2220
authority,2269
authority,2275
authority,2276
authority,2278
authority,2294
authority,2313
authority,2315
authority,2327
authority,2509
authority,2510
authority,2567
authority,2572
authority,2573
authority,2591
legs,150
legs,264
legs,481
legs,1371
legs,2396
legs,2693
giants,150
giant,150
giant,643
giant,815
giant,1609
protector,150
protector,151
protector,152
underfoot,150
extension,151
extension,698
extension,1410
storm,151
storm,2484
storm,2648
speck,151
dust,151
dust,474
dust,1424
dust,1960
dust,1961
dust,1973
dust,1974
dust,1975
dust,1976
dust,1977
dust,1978
dust,2121
dust,2122
dust,2351
dust,2933
reasons,151
reasons,505
reasons,783
reasons,816
reasons,1328
reasons,1915
reasons,2530
reasons,2596
acumen,151
acumen,997
teaching,151
teaching,215
teaching,792
teaching,2262
personhood,151
politician,153
politician,426
politician,463
politician,2210
stretch,154
stretch,1354
stretch,1359
stretch,1663
stretch,2620
stretch,2989
wrists,154
arm,154
arm,537
arm,698
arm,1410
chicken,154
chicken,1588
neck,154
neck,1339
neck,1815
neck,1869
neck,2417
neck,2686
virtue,155
virtue,312
virtue,2545
virtue,2573
virtue,2578
virtue,2580
virtue,2849
scalp,155
shaver,155
bunch,155
bunch,1019
bunch,2219
peasants,155
peasants,189
peasants,1755
solution,155
solution,709
solution,1140
solution,1363
solution,1385
solution,1429
solution,1945
solution,2021
solution,2157
solution,2158
solution,2183
solution,2184
solution,2546
solution,2773
incorruptibility,155
incorruptibility,156
incorruptibility,164
incorruptibility,2499
clarity,155
clarity,156
clarity,164
clarity,549
clarity,1024
clarity,1498
clarity,1515
clarity,2107
reasoning,155
reasoning,240
reasoning,280
reasoning,1456
reasoning,1468
reasoning,1511
reasoning,1746
reasoning,2374
reasoning,2593
reasoning,2629
promotions,155
promotions,2208
corruption,156
corruption,1856
corruption,2292
corruption,2293
corruption,2816
pie,156
pie,1419
proceedings,158
rear,158
rear,431
rear,613
rear,620
rear,1007
rear,1090
rear,1179
rear,1184
rear,1218
rear,1225
rear,1230
rear,1232
rear,1247
rear,1310
rear,1531
rear,1920
rear,1922
rear,1929
rear,1930
rear,1933
rear,1934
rear,1939
rear,1941
rear,1942
rear,1943
rear,1952
rear,1957
rear,2116
rear,2118
rear,2119
rear,2318
rear,2366
rear,2377
rear,2387
rear,2422
rear,2434
rear,2435
rear,2523
rear,2525
rear,2528
rear,2533
rear,2534
rear,2535
rear,2537
rear,2538
rear,2539
rear,2540
rear,2542
rear,2638
rear,2641
rear,2653
rear,2830
bravery,160
bravery,373
bravery,559
bravery,841
bravery,842
bravery,851
bravery,1033
bravery,1034
bravery,1755
bravery,1840
bravery,1842
bravery,2018
bravery,2198
bravery,2199
favor,161
favor,214
favor,215
favor,291
favor,324
favor,383
favor,388
favor,734
favor,880
favor,1844
favor,1917
favor,2279
favor,2376
favor,2827
myth,162
thick,163
thick,506
thick,945
conduct,163
conduct,164
conduct,1835
conduct,1838
conduct,1875
marshaling,165
marshaling,167
marshaling,399
marshaling,914
subdivisions,165
subdivisions,399
subdivisions,914
graduations,165
graduations,168
graduations,170
graduations,399
graduations,914
maintenance,165
maintenance,399
maintenance,914
roads,165
roads,399
roads,802
roads,891
roads,914
roads,1142
roads,1406
roads,1675
roads,1676
roads,1681
roads,1682
roads,1688
roads,1690
roads,1701
roads,1702
roads,1704
roads,1776
roads,1871
roads,1872
roads,2106
roads,2144
roads,2321
roads,2322
roads,2336
roads,2343
roads,2367
roads,2371
roads,2374
roads,2381
roads,2632
roads,2674
roads,2689
roads,2759
supplies,165
supplies,310
supplies,319
supplies,352
supplies,399
supplies,411
supplies,460
supplies,462
supplies,463
supplies,486
supplies,523
supplies,827
supplies,914
supplies,1127
supplies,1268
supplies,1321
supplies,1339
supplies,1341
supplies,1358
supplies,1365
supplies,1366
supplies,1568
supplies,1601
supplies,1602
supplies,1729
supplies,2133
supplies,2141
supplies,2144
supplies,2146
supplies,2306
supplies,2323
supplies,2379
supplies,2382
supplies,2383
supplies,2408
supplies,2416
supplies,2441
supplies,2525
supplies,2534
supplies,2545
supplies,2653
supplies,2662
supplies,2666
supplies,2668
supplies,2669
supplies,2670
supplies,2671
supplies,2690
supplies,2759
supplies,2765
supplies,2771
expenditure,165
expenditure,399
expenditure,407
expenditure,519
expenditure,914
expenditure,2754
expenditure,2757
expenditure,2946
blip,166
timeline,166
wording,167
wording,549
wording,707
wording,1202
wording,3014
framework,167
framework,169
framework,170
framework,421
framework,695
framework,696
framework,1515
framework,1522
framework,1775
framework,1780
framework,2216
framework,2927
framework,2958
organization,167
organization,361
organization,688
organization,807
organization,923
organization,1032
organization,1322
organization,1412
organization,1414
organization,1440
organization,1505
organization,1850
organization,2052
organization,2106
organization,2236
organization,2438
organization,2597
organization,2784
organization,2895
organization,2938
solutions,168
solutions,231
solutions,948
solutions,1813
roots,168
roots,749
roots,1730
roots,1741
topic,169
topic,472
topic,528
topic,619
topic,621
topic,689
topic,696
topic,773
topic,775
topic,924
topic,1515
topic,1524
similarities,169
intervals,170
amounts,170
amounts,1465
amounts,1504
amounts,1730
amounts,1961
knees,170
knees,264
knees,413
knees,1587
officials,170
officials,429
officials,1199
officials,1733
officials,1808
officials,2006
officials,2284
officials,2285
officials,2293
officials,2299
officials,2327
officials,2807
officials,2811
officials,2819
officials,2821
officials,2822
officials,2825
officials,2919
officials,2932
officials,2951
infrastructure,170
infrastructure,802
infrastructure,923
infrastructure,1405
infrastructure,1407
creation,171
organizations,171
organizations,361
organizations,693
organizations,924
structures,171
structures,923
structures,1923
structures,1969
structures,2144
structures,2412
structures,2436
structures,2438
structures,2669
structures,2678
definition,172
definition,838
definition,1693
definition,1694
definition,3016
definition,3030
northeast,172
northeast,262
northeast,484
northeast,538
northeast,1436
northeast,2705
domain,173
guidance,173
motion,173
motion,562
motion,743
motion,775
motion,1013
motion,1148
motion,1260
motion,1404
motion,2298
motion,2302
motion,2316
motion,2493
motion,2494
entrepreneurs,173
entrepreneurs,724
entrepreneurs,875
entrepreneurs,1796
consultants,174
entrepreneur,174
entrepreneur,458
entrepreneur,602
entrepreneur,725
entrepreneur,1015
bet,175
bet,1239
bet,1240
bet,2015
alliance,175
alliance,303
alliance,352
alliance,373
alliance,564
alliance,565
alliance,566
alliance,567
alliance,568
alliance,570
alliance,575
alliance,1904
alliance,2004
alliance,2006
alliance,2029
alliance,2030
alliance,2375
alliance,2376
alliance,2482
alliance,2545
alliance,2552
alliance,2557
alliance,2561
alliance,2655
alliance,2869
sovereigns,176
sovereigns,188
sovereigns,194
sovereigns,400
sovereigns,1921
sovereigns,1934
sovereigns,1935
sovereigns,2117
approach,176
approach,182
approach,207
approach,511
approach,601
approach,609
approach,636
approach,653
approach,853
approach,869
approach,925
approach,943
approach,1188
approach,1222
approach,1273
approach,1277
approach,1278
approach,1282
approach,1283
approach,1301
approach,1454
approach,1515
approach,1521
approach,1541
approach,1697
approach,1896
approach,1934
approach,1960
approach,1973
approach,2121
approach,2260
approach,2326
approach,2453
approach,2499
approach,2510
approach,2632
approach,2686
approach,2716
approach,2738
approach,2834
approach,2924
approach,3000
fruits,176
fruits,723
fruits,2396
eras,176
eras,499
collapse,176
collapse,268
collapse,301
collapse,352
collapse,752
collapse,1027
collapse,1239
collapse,1487
collapse,1587
collapse,1754
collapse,2188
collapse,2190
collapse,2191
collapse,2197
collapse,2198
collapse,2200
collapse,2311
collapse,2313
stamp,178
stamp,3003
letters,178
letters,2854
letters,2896
ennoblement,178
ennoblement,2773
bosom,178
corners,178
followers,178
followers,185
followers,202
followers,688
followers,1736
followers,2780
slaves,178
slaves,1420
checks,178
revolutionary,178
purse,179
budget,180
budget,407
budget,2775
households,180
households,891
households,892
households,2758
households,2759
households,2774
households,2775
throat,180
throat,181
throat,318
throat,2148
crowd,180
crowd,1271
knife,181
knife,265
knife,549
knife,2461
knife,2462
knife,2463
knife,2915
warriors,181
warriors,217
warriors,234
warriors,236
warriors,245
warriors,325
warriors,327
warriors,854
warriors,890
warriors,1046
warriors,1048
warriors,1426
warriors,1450
warriors,1609
warriors,1881
warriors,1882
warriors,1911
warriors,2220
warriors,2226
warriors,2281
warriors,2344
warriors,2490
warriors,2687
warriors,2712
pieces,182
pieces,407
pieces,411
pieces,441
pieces,519
pieces,1017
pieces,1339
pieces,2035
pieces,2775
pieces,2879
pieces,2907
pieces,2993
pieces,3035
marquises,182
mechanisms,182
mechanisms,361
mechanisms,709
treasure,183
treasure,324
treasure,430
treasure,520
treasure,1558
treasure,1642
treasure,2233
treasure,2342
troves,183
palace,183
palace,496
palace,644
palace,659
palace,663
palace,738
palace,750
palace,1904
palace,2141
palace,2250
palace,2268
treasury,183
treasury,296
treasury,422
treasury,424
treasury,434
treasury,505
laws,183
laws,195
laws,200
laws,202
laws,421
laws,883
laws,884
laws,896
laws,2106
laws,2289
laws,2320
laws,2515
laws,2516
laws,2517
laws,2554
laws,2587
laws,2589
laws,2652
murder,183
murder,380
theft,183
actions,183
actions,185
actions,372
actions,392
actions,885
actions,1164
actions,1223
actions,1518
actions,1685
actions,2086
actions,2240
actions,2250
actions,2298
actions,2302
actions,2316
actions,2615
actions,2636
actions,2815
actions,2846
wagons,184
wagons,459
wagons,460
wagons,476
wagons,479
wagons,480
wagons,481
wagons,487
wagons,522
wagons,524
wagons,581
wagons,582
wagons,761
wagons,826
wagons,1177
wagons,1185
wagons,1341
wagons,1344
wagons,1358
wagons,1616
wagons,1650
wagons,2360
wagons,2551
wagons,2627
wagons,2662
wagons,2671
wagons,2702
wagons,2718
riches,184
riches,185
riches,187
riches,498
riches,518
riches,2410
riches,2447
riches,2478
riches,2479
riches,2545
riches,2646
riches,2827
palaces,184
palaces,1802
buildings,184
buildings,363
buildings,1432
valuables,185
valuables,498
valuables,500
valuables,1366
valuables,1436
possession,185
possession,216
possession,507
possession,566
possession,744
possession,991
possession,1497
possession,1585
possession,1670
possession,2318
possession,2340
possession,2441
possession,2638
possession,2910
wealth,185
wealth,422
wealth,427
wealth,428
wealth,478
wealth,493
wealth,1174
wealth,1419
wealth,1420
wealth,1424
wealth,1437
wealth,1504
wealth,1582
wealth,2228
wealth,2252
wealth,2479
wealth,2774
wealth,2820
wealth,2825
wealth,2975
province,185
province,302
province,304
province,319
province,613
province,2374
regions,185
regions,342
regions,1809
regions,1935
regions,2341
regions,2343
regions,2348
surrender,186
surrender,302
surrender,533
surrender,1985
surrender,1997
surrender,1999
surrender,2362
surrender,2608
surrender,2825
surrender,2912
guts,187
guts,548
countrymen,187
deeds,187
deeds,434
deeds,2578
deeds,2928
task,187
task,445
task,972
task,1320
task,1573
task,1580
task,1589
task,1741
task,1934
task,2269
task,2298
task,2333
task,2339
task,2388
task,2502
task,2636
task,2886
advance,187
advance,712
advance,716
advance,1983
advance,2008
advance,2106
advance,2135
advance,2682
foundations,189
foundations,388
remains,189
plaque,189
burial,189
burial,1711
burial,2580
nets,189
nets,1464
nets,2575
nets,2576
nets,2577
nets,2579
shape,189
shape,220
shape,770
shape,771
shape,772
shape,942
shape,976
shape,1223
shape,1272
shape,1287
shape,1290
shape,1314
shape,1768
shape,2395
shape,2440
shape,2575
shape,2684
shape,2764
rectangle,189
birds,189
birds,1009
birds,1116
birds,1148
birds,1960
birds,1971
birds,1981
birds,2013
birds,2014
birds,2015
birds,2121
birds,2125
birds,2574
birds,2575
birds,2577
birds,2578
birds,2579
birds,2682
birds,2685
birds,2686
animals,189
animals,481
animals,486
animals,1693
animals,1880
animals,1972
animals,2096
animals,2434
animals,2468
animals,2576
animals,2578
animals,2682
animals,2686
animals,2688
animals,2711
charisma,190
philosopher,191
philosopher,698
philosopher,707
philosopher,1164
philosopher,1404
philosopher,2805
armories,192
extent,192
extent,302
extent,1168
extent,1798
extent,1834
extent,2048
extent,2510
extent,2827
contrast,193
contrast,395
contrast,669
contrast,1437
contrast,1913
rulers,193
rulers,416
rulers,417
rulers,553
rulers,564
rulers,664
rulers,671
rulers,707
rulers,709
rulers,710
rulers,730
rulers,733
rulers,739
rulers,751
rulers,1760
rulers,1903
rulers,1905
rulers,2747
rulers,2932
fiefdoms,193
endeavors,193
constancy,196
constancy,205
constancy,401
counsel,197
counsel,206
counsel,208
counsel,262
counsel,358
counsel,402
counsel,538
counsel,1769
counsel,2826
counsel,2993
scenario,197
scenario,584
scenario,858
scenario,1017
scenario,1458
scenario,1652
scenario,1885
scenario,1909
scenario,1930
scenario,2298
scenario,2519
scenario,2538
scenario,2698
division,198
division,362
division,619
division,623
division,628
division,915
division,954
division,1354
division,1364
division,1397
division,1523
division,1539
division,1540
division,1542
division,1663
division,2339
division,2771
division,2784
ranks,198
ranks,501
ranks,612
ranks,698
ranks,701
ranks,705
ranks,709
ranks,712
ranks,749
ranks,752
ranks,767
ranks,836
ranks,1272
ranks,1402
ranks,1459
ranks,1489
ranks,1556
ranks,1714
ranks,1818
ranks,1822
ranks,1831
ranks,1902
ranks,1911
ranks,2024
ranks,2029
ranks,2105
ranks,2177
ranks,2190
ranks,2192
ranks,2216
ranks,2227
ranks,2299
ranks,2313
ranks,2409
ranks,2422
ranks,2436
ranks,2499
ranks,2502
ranks,2505
ranks,2677
ranks,2705
ranks,2771
swoop,199
swoop,328
swoop,1009
swoop,1080
swoop,1550
swoop,1721
swoop,1864
swoop,1986
swoop,2355
swoop,2737
swoop,2979
sidelines,200
offender,200
wheat,200
wheat,201
wheat,2079
wheat,2080
wheat,2089
horse,201
horse,324
horse,373
horse,378
horse,379
horse,408
horse,1007
horse,1657
horse,1710
horse,1711
horse,1717
horse,2006
horse,2016
horse,2255
horse,2284
horse,2618
horse,2874
fright,201
fright,2034
fright,2041
fright,2127
crops,201
crops,481
crops,889
crops,1122
crops,1755
crops,2457
crops,2912
conundrum,202
conundrum,1551
sword,202
sword,296
sword,358
sword,580
sword,1954
sword,1966
sword,2291
sword,2327
sword,2363
sword,2465
sword,2466
beard,202
fa,202
ling,202
chariots,202
chariots,221
chariots,237
chariots,407
chariots,408
chariots,410
chariots,470
chariots,476
chariots,501
chariots,502
chariots,503
chariots,504
chariots,507
chariots,519
chariots,524
chariots,526
chariots,826
chariots,891
chariots,1022
chariots,1319
chariots,1456
chariots,1524
chariots,1927
chariots,1955
chariots,1960
chariots,1973
chariots,1974
chariots,1979
chariots,1994
chariots,1995
chariots,2007
chariots,2121
chariots,2122
chariots,2123
chariots,2369
chariots,2375
chariots,2381
chariots,2386
chariots,2932
chariots,2933
weapons,202
weapons,408
weapons,410
weapons,412
weapons,413
weapons,430
weapons,447
weapons,479
weapons,507
weapons,520
weapons,803
weapons,960
weapons,966
weapons,967
weapons,974
weapons,1104
weapons,1147
weapons,1259
weapons,1280
weapons,1358
weapons,1558
weapons,1759
weapons,1969
weapons,2222
weapons,2409
weapons,2417
weapons,2671
weapons,2672
weapons,2933
joy,202
joy,1628
joy,2502
joy,2747
gong,202
gong,939
gong,1448
retreat,202
retreat,309
retreat,589
retreat,828
retreat,921
retreat,958
retreat,966
retreat,984
retreat,1060
retreat,1185
retreat,1211
retreat,1448
retreat,1551
retreat,1557
retreat,1558
retreat,1713
retreat,2008
retreat,2036
retreat,2153
retreat,2329
retreat,2330
retreat,2351
retreat,2526
retreat,2535
retreat,2548
retreat,2654
anger,202
anger,206
anger,288
anger,289
anger,313
anger,322
anger,487
anger,488
anger,489
anger,525
anger,591
anger,1395
anger,1837
anger,1850
anger,1905
anger,2028
anger,2727
anger,2746
anger,2747
anger,2752
anger,2817
mill,202
peacetime,203
peacetime,1373
peacetime,2199
superhumans,203
investment,203
investment,2045
investment,2774
location,204
location,963
location,1234
location,1237
location,1244
location,1249
location,1263
location,1339
location,1342
location,1343
location,1356
location,1507
location,2005
location,2136
location,2153
location,2178
location,2179
location,2345
location,2346
location,2369
location,2376
location,2387
location,2391
location,2409
location,2417
location,2490
location,2626
location,2627
location,2628
location,2629
location,2833
scenarios,204
scenarios,213
scenarios,716
scenarios,1283
scenarios,1321
scenarios,1645
scenarios,1658
scenarios,2299
scenarios,2556
scenarios,2981
goals,205
goals,322
goals,680
goals,1378
goals,1379
goals,2097
requirements,205
requirements,2243
exceptions,206
exceptions,377
exceptions,2106
exceptions,2797
exceptions,2818
waste,206
waste,299
waste,720
waste,1494
waste,1814
waste,2725
waste,2728
waste,2729
waste,2731
waste,2733
waste,2738
waste,2744
waste,2751
gratefulness,206
slaughter,206
slaughter,2438
reverence,206
reverence,2624
hatred,206
hatred,511
hatred,1246
hatred,1865
profit,206
profit,208
profit,294
profit,295
profit,402
profit,596
profit,1752
profit,2501
profit,2768
tricks,207
tricks,278
tricks,293
tricks,391
tricks,392
tricks,866
tricks,867
tricks,898
tricks,1798
tricks,1837
tricks,1986
tricks,2456
tricks,2507
tricks,2770
tricks,2894
tricks,2984
tricks,2987
ploys,207
ploys,644
concerns,209
concerns,1337
concerns,1991
concerns,2873
disadvantages,209
initiative,209
initiative,654
initiative,1184
initiative,1509
initiative,2186
initiative,2206
initiative,2371
initiative,2440
initiative,2704
initiative,2830
contours,209
topics,209
topics,775
topics,904
topics,905
topics,927
insights,209
insights,1030
baits,211
baits,284
baits,389
baits,403
baits,864
baits,1022
baits,1036
baits,1083
disorder,211
disorder,284
disorder,389
disorder,403
disorder,554
disorder,663
disorder,864
disorder,1020
disorder,1021
disorder,1022
disorder,1023
disorder,1031
disorder,1032
disorder,1080
disorder,1081
disorder,1497
disorder,1498
disorder,1500
disorder,1670
disorder,2026
disorder,2269
disorder,2315
temper,211
temper,313
temper,318
temper,404
temper,864
temper,1514
temper,1525
temper,1528
temper,1548
temper,1560
temper,1593
temper,1594
temper,1595
temper,1602
temper,1605
temper,1614
temper,1647
temper,1671
temper,1720
temper,1835
temper,1838
temper,1850
temper,1875
ease,212
ease,241
ease,335
ease,336
ease,391
ease,405
ease,598
ease,695
ease,865
ease,891
ease,1110
ease,1120
ease,1265
ease,1305
ease,1490
ease,1497
ease,1507
ease,1567
ease,1670
ease,2106
ease,2373
ease,2492
ease,2828
devices,212
devices,353
devices,371
devices,405
error,212
error,301
error,680
error,746
error,860
error,1001
error,1192
error,1272
error,1569
error,1912
temptation,212
temptation,322
temptation,595
temptation,731
temptation,739
temptation,1113
temptation,1810
trick,213
trick,235
trick,245
trick,246
trick,314
trick,351
trick,1035
trick,1114
trick,1146
trick,1583
trick,1617
trick,1803
trick,1863
trick,1899
trick,1996
trick,2258
trick,2626
trick,2861
camp,213
camp,218
camp,219
camp,220
camp,352
camp,353
camp,354
camp,466
camp,467
camp,490
camp,589
camp,656
camp,658
camp,685
camp,693
camp,714
camp,726
camp,727
camp,746
camp,793
camp,824
camp,964
camp,965
camp,966
camp,969
camp,970
camp,971
camp,972
camp,973
camp,974
camp,985
camp,1034
camp,1060
camp,1061
camp,1105
camp,1129
camp,1131
camp,1146
camp,1186
camp,1187
camp,1188
camp,1211
camp,1212
camp,1242
camp,1244
camp,1280
camp,1318
camp,1319
camp,1320
camp,1334
camp,1335
camp,1336
camp,1337
camp,1339
camp,1369
camp,1459
camp,1460
camp,1461
camp,1464
camp,1482
camp,1483
camp,1506
camp,1532
camp,1535
camp,1536
camp,1539
camp,1541
camp,1558
camp,1566
camp,1602
camp,1603
camp,1607
camp,1617
camp,1620
camp,1621
camp,1661
camp,1669
camp,1690
camp,1767
camp,1768
camp,1769
camp,1770
camp,1819
camp,1823
camp,1826
camp,1832
camp,1877
camp,1880
camp,1884
camp,1885
camp,1887
camp,1912
camp,1917
camp,1969
camp,1971
camp,1976
camp,1981
camp,1983
camp,2004
camp,2011
camp,2013
camp,2014
camp,2016
camp,2017
camp,2018
camp,2019
camp,2020
camp,2022
camp,2024
camp,2030
camp,2032
camp,2035
camp,2036
camp,2039
camp,2118
camp,2125
camp,2126
camp,2163
camp,2164
camp,2182
camp,2183
camp,2195
camp,2208
camp,2222
camp,2225
camp,2284
camp,2329
camp,2348
camp,2356
camp,2414
camp,2454
camp,2457
camp,2490
camp,2496
camp,2507
camp,2509
camp,2510
camp,2592
camp,2593
camp,2596
camp,2606
camp,2650
camp,2662
camp,2673
camp,2686
camp,2687
camp,2689
camp,2690
camp,2694
camp,2696
camp,2697
camp,2698
camp,2703
camp,2704
camp,2713
camp,2714
camp,2748
camp,2749
camp,2769
camp,2808
camp,2832
camp,2858
camp,2859
camp,2864
camp,2872
camp,2873
camp,2874
camp,2895
camp,2903
camp,2910
camp,2913
camp,2932
camp,2933
camp,2951
camp,2953
camp,2970
arrangements,213
arrangements,445
arrangements,648
arrangements,1336
arrangements,1340
arrangements,1826
arrangements,2283
arrangements,2496
arrangements,2503
arrangements,2586
arrangements,2587
arrangements,2588
arrangements,2650
arrangements,2657
multitude,215
multitude,301
multitude,339
multitude,347
multitude,389
multitude,792
multitude,862
multitude,1260
multitude,1272
multitude,2492
foe,215
foe,301
foe,347
foe,389
foe,502
foe,527
foe,633
foe,792
foe,862
foe,1098
foe,1128
foe,1272
foe,1287
foe,1290
foe,1299
foe,1302
foe,1314
foe,1341
foe,1509
foe,1515
foe,1526
foe,1529
foe,1549
foe,1561
foe,1563
foe,1594
foe,1615
foe,1647
foe,1659
foe,1660
foe,1672
foe,1720
foe,1789
foe,1792
foe,1817
foe,2019
foe,2180
foe,2789
foe,2860
blunder,215
blunder,2045
dialogue,215
dialogue,2933
chess,215
chess,2520
fortress,216
fortress,222
fortress,306
fortress,350
fortress,368
fortress,369
fortress,733
fortress,737
fortress,1264
fortress,1764
fortress,1765
rebel,216
rebel,511
rebel,512
rebel,513
rebel,572
rebel,623
rebel,626
rebel,651
rebel,734
rebel,1104
rebel,1150
rebel,1241
rebel,1244
rebel,1275
rebel,1738
rebel,1740
rebel,1741
rebel,1863
rebel,1864
rebel,1911
rebel,2278
panic,217
panic,255
panic,986
panic,1345
panic,2017
panic,2018
panic,2019
panic,2020
panic,2436
panic,2441
panic,2696
panic,2707
garrisons,217
garrisons,2818
commanderies,217
commanderies,2287
steppes,217
inspections,218
inspections,2135
audacity,218
countryside,219
countryside,221
countryside,284
countryside,286
countryside,1113
countryside,1131
countryside,1417
countryside,1419
countryside,1436
countryside,1442
countryside,1666
countryside,2323
countryside,2325
countryside,2336
countryside,2453
garrison,219
garrison,307
garrison,309
garrison,534
garrison,587
garrison,1043
garrison,1047
garrison,1113
garrison,1140
garrison,1751
garrison,2608
garrison,2705
garrison,2791
garrison,2976
raiders,219
raiders,220
raiders,1620
coward,220
coward,726
coward,1473
trips,220
options,220
options,1231
options,2241
options,2937
options,2978
regime,220
regime,2292
regime,2915
defense,220
defense,437
defense,796
defense,799
defense,899
defense,1049
defense,1136
defense,1148
defense,1151
defense,1152
defense,1306
defense,1339
defense,1860
defense,2339
defense,2687
equipment,221
equipment,407
equipment,408
equipment,410
equipment,507
equipment,583
equipment,1208
equipment,1339
equipment,1358
equipment,1365
equipment,1366
equipment,1642
equipment,2384
equipment,2666
equipment,2671
archers,221
archers,1463
archers,2020
herders,221
herders,286
livestock,221
livestock,286
livestock,486
livestock,1113
livestock,1420
livestock,1437
livestock,1693
livestock,1879
livestock,1880
livestock,2334
livestock,2623
nomads,221
nomads,234
nomads,286
nomads,328
nomads,486
nomads,2226
chieftain,221
chieftain,236
chieftain,238
chieftain,240
chieftain,241
chieftain,242
chieftain,246
chieftain,287
chieftain,324
chieftain,325
chieftain,332
chieftain,333
chieftain,334
chieftain,367
chieftain,372
chieftain,373
chieftain,380
chieftain,686
chieftain,1113
chieftain,1114
chieftain,1115
chieftain,2317
chieftain,2320
chieftain,2617
chieftain,2637
chieftain,2771
chieftain,2860
ambush,221
ambush,287
ambush,628
ambush,958
ambush,970
ambush,984
ambush,1105
ambush,1114
ambush,1119
ambush,1154
ambush,1192
ambush,1206
ambush,1212
ambush,1222
ambush,1235
ambush,1339
ambush,1456
ambush,1472
ambush,1547
ambush,1565
ambush,1650
ambush,1651
ambush,1653
ambush,1654
ambush,1656
ambush,1698
ambush,1702
ambush,1703
ambush,1707
ambush,1839
ambush,1855
ambush,1911
ambush,1958
ambush,1961
ambush,1971
ambush,2002
ambush,2005
ambush,2006
ambush,2026
ambush,2045
ambush,2119
ambush,2139
ambush,2160
ambush,2179
ambush,2191
ambush,2332
ambush,2335
ambush,2339
ambush,2351
ambush,2353
ambush,2356
ambush,2357
ambush,2373
ambush,2382
ambush,2386
ambush,2429
ambush,2433
ambush,2435
ambush,2490
ambush,2612
ambush,2983
formation,221
formation,270
formation,287
formation,714
formation,715
formation,770
formation,771
formation,772
formation,773
formation,774
formation,775
formation,778
formation,785
formation,790
formation,796
formation,797
formation,798
formation,826
formation,842
formation,882
formation,894
formation,895
formation,903
formation,907
formation,908
formation,916
formation,997
formation,999
formation,1022
formation,1025
formation,1031
formation,1088
formation,1102
formation,1272
formation,1273
formation,1276
formation,1301
formation,1312
formation,1328
formation,1392
formation,1402
formation,1459
formation,1461
formation,1462
formation,1467
formation,1491
formation,1508
formation,1650
formation,1814
formation,1819
formation,1895
formation,1901
formation,1973
formation,1992
formation,2005
formation,2045
formation,2172
formation,2228
formation,2229
formation,2313
formation,2371
formation,2400
formation,2437
formation,2440
formation,2933
invaders,221
invaders,1747
invaders,2325
wilderness,221
wilderness,828
wilderness,1139
wilderness,1711
wilderness,2408
wilderness,2416
wilderness,2664
wilderness,2703
wilderness,2881
wilderness,2899
confederations,221
borders,221
borders,424
borders,1823
borders,2148
borders,2373
borders,2374
borders,2418
borders,2963
thinkers,222
thinkers,1936
forth,222
frontier,222
frontier,1755
frontier,2332
frontier,2372
frontier,2611
frontier,2623
frontier,2660
frontier,2979
fashion,222
fashion,441
fashion,1463
fashion,2438
valor,223
exception,224
exception,637
exception,681
exception,2276
victories,225
victories,281
victories,299
victories,302
victories,311
victories,542
victories,543
victories,631
victories,817
victories,833
victories,835
victories,840
victories,851
victories,859
victories,875
victories,901
victories,1014
victories,1703
victories,1825
victories,2239
victories,2339
victories,2736
victories,2741
victories,2742
victories,2962
victories,2974
fights,225
fights,311
fights,685
fights,851
fights,868
fights,880
fights,899
fights,2941
claim,226
claim,636
claim,737
claim,2628
undoing,227
undoing,229
undoing,743
undoing,974
undoing,2059
undoing,2615
activity,227
activity,1254
activity,1258
activity,1260
activity,1312
motivation,227
motivation,322
motivation,1465
motivation,1466
motivation,2045
anxiety,227
anxiety,228
anxiety,229
anxiety,595
anxiety,597
anxiety,598
anxiety,731
anxiety,781
anxiety,1117
anxiety,1505
anxiety,1506
anxiety,1584
anxiety,1700
anxiety,1714
anxiety,1816
anxiety,1999
anxiety,2333
anxiety,2945
objection,228
objection,870
