chunk_id,entity_text,label
1509,Duke Li,PERSON
1509,Wei,GPE
1509,The Art of War,WORK_OF_ART
1509,Cao Cao,PERSON
1510,Cao Cao,PERSON
1510,Yecheng,GPE
1510,Yuan Shang,PERSON
1511,Cao Cao,PERSON
1511,Cao Cao's,PERSON
1511,Yuan Shang,PERSON
1511,Cao Cao,PERSON
1511,Cao Cao,PERSON
1511,Yuan Shang,PERSON
1512,Yuan Shang,PERSON
1512,Cao Cao,PERSON
1512,Cao Cao,PERSON
1512,Yuan Shang,PERSON
1513,Yuan Shang,PERSON
1513,Cao Cao,PERSON
1513,The Book of Army Management,WORK_OF_ART
1515,19th century,DATE
1515,Swiss,NORP
1515,Antoine-Henri Jomini,PERSON
1516,Jomini,PERSON
1519,Sun Tzu,PERSON
1521,Sun Tzu's,PERSON
1522,Jomini,PERSON
1523,Sun Tzu's,PERSON
1523,The Art of War,WORK_OF_ART
1524,Jomini,PERSON
1524,Chapter Two of,WORK_OF_ART
1524,The Art of War - Waging War,WORK_OF_ART
1524,Jomini,WORK_OF_ART
1525,Chinese,NORP
1525,The Art of War - Armed Struggle,WORK_OF_ART
1525,Sun Tzu,PERSON
1531,Zhao She's,PERSON
1531,Qin,PERSON
1532,Zhao She,PERSON
1532,Xu Li,PERSON
1532,Zhao,PERSON
1532,Qin,PERSON
1533,Zhao,PERSON
1533,Qin,PERSON
1533,Zhuge Liang,PERSON
1534,Zhuge Liang,PERSON
1534,Ma Su,PERSON
1534,the Battle of Jieting,EVENT
1535,Ma Su,PERSON
1535,Wei,PERSON
1535,Romance of the Three Kingdoms,WORK_OF_ART
1535,Zhuge Liang,PERSON
1535,Ma Su,PERSON
1535,Ma Su,PERSON
1535,Ma Su,PERSON
1536,Ma Su's,PERSON
1536,Wang Ping,PERSON
1536,Ma Su,PERSON
1537,Ma Su,PERSON
1537,Wang Ping,PERSON
1538,Wei,NORP
1539,Ma Su,PERSON
1539,Han Xin,PERSON
1539,Zhao,PERSON
1539,Han Xin,PERSON
1540,Ma Su,PERSON
1540,Wang Ping,PERSON
1540,Ma Su,PERSON
1540,Ma Su,PERSON
1540,Wang Ping,PERSON
1540,Chinese,NORP
1540,Ma Su,PERSON
1540,Ma Su,PERSON
1541,Wang Ping,PERSON
1541,Ma Su,PERSON
1542,Ma Su,PERSON
1542,Ma Su,PERSON
1542,Wang Ping,PERSON
1542,Wei,PERSON
1542,Zhang He,PERSON
1542,Ma Su,PERSON
1543,Ma Su,PERSON
1543,Zhuge Liang's,PERSON
1543,Zhang He,PERSON
1543,Sun Tzu's,PERSON
1543,The Art of War,WORK_OF_ART
1544,Zhang,PERSON
1544,The Art of War,WORK_OF_ART
1545,Ma Su's,PERSON
1546,Zhang He,PERSON
1546,Ma Su,PERSON
1546,Jieting,GPE
1546,Zhuge Liang's,PERSON
1546,Wang Ping's,PERSON
1546,Wang Ping,PERSON
1546,Wang Ping,PERSON
1546,Records of the Three Kingdoms,WORK_OF_ART
1546,Ma Su,PERSON
1546,Wang Ping,PERSON
1546,Ma Su,PERSON
1546,Ma Su,PERSON
1546,Jieting,GPE
1547,Ma Su's,PERSON
1547,Wang Ping,PERSON
1547,Zhang He,PERSON
1547,Wang Ping's,PERSON
1547,the Battle of Jieting,EVENT
1547,Shu,PERSON
1550,yesterday,DATE
1552,Sun Tzu's,PERSON
1552,The Art of War,WORK_OF_ART
1552,The Art of War,WORK_OF_ART
1553,Han Xin's,PERSON
1553,Zhao,PERSON
1553,Han Xin's,PERSON
1554,Han Xin,PERSON
1554,Zhao,PERSON
1554,Han Xin,PERSON
1556,Han Xin,PERSON
1556,Zhao,PERSON
1556,Han Xin's,PERSON
1557,Today,DATE
1557,their day,DATE
1557,Han Xin's,PERSON
1557,Zhao,PERSON
1557,Han Xin,PERSON
1557,Zhao,PERSON
1558,Han Xin,PERSON
1558,Zhao,PERSON
1558,Han Xin's,PERSON
1558,Zhao,PERSON
1558,Han Xin's,PERSON
1558,Zhao,PERSON
1558,Sun Tzu's,PERSON
1558,Zhao,PERSON
1558,Han Xin's,PERSON
1558,Zhao,PERSON
1558,Zhao,PERSON
1558,Han Xin's,PERSON
1558,Zhao,PERSON
1558,Zhao,PERSON
1559,Chinese,NORP
1559,Han Xin's,PERSON
1559,Changping,GPE
1559,Zhao Kuo,PERSON
1559,the King of Zhao,PERSON
1561,Warring States,EVENT
1561,the Battle of Changping,EVENT
1561,Zhao,PERSON
1562,Zhao Kuo,PERSON
1562,Qin,PERSON
1562,Bai Qi,PERSON
1563,Bai Qi,PERSON
1564,Zhao,PERSON
1564,Qin,PERSON
1564,Zhao Kuo,PERSON
1564,Qin,PERSON
1564,Zhao Kuo,PERSON
1564,Qin,PERSON
1564,Changbi,LOC
1564,Qin,PERSON
1564,Qin,PERSON
1564,The Art of War,WORK_OF_ART
1564,Qin,PERSON
1564,Changbi,GPE
1564,Zhao Kuo,PERSON
1564,Zhao Kuo,PERSON
1564,Qin,PERSON
1564,Changbi,GPE
1564,Zhao Kuo,PERSON
1564,Changbi,GPE
1564,Qin,PERSON
1564,Qin,PERSON
1565,Qin,PERSON
1565,Zhao Kuo,PERSON
1565,Changbi,GPE
1565,Qin,PERSON
1565,Zhao,PERSON
1565,Zhao,PERSON
1566,Zhao,PERSON
1566,Zhao Kuo's,PERSON
1566,Zhao,PERSON
1566,Bai Qi,PERSON
1566,Zhao,PERSON
1566,Zhao,PERSON
1566,Zhao,PERSON
1566,Zhao,PERSON
1566,Zhao Kuo's,PERSON
1567,Bai Qi,PERSON
1567,Bai Qi,PERSON
1567,Sun Tzu's,PERSON
1567,Zhaoxiang,PERSON
1567,Qin,GPE
1567,Bai Qi,PERSON
1567,the age of 15,DATE
1567,Qin,PERSON
1567,Zhao,PERSON
1568,46 days,DATE
1568,Zhao,PERSON
1568,Zhao Kuo,PERSON
1568,Qin,PERSON
1569,Qin,PERSON
1569,Zhao Kuo,PERSON
1570,Zhao Kuo's,PERSON
1570,Lian Po,PERSON
1570,Zhao,PERSON
1571,Lian Po,PERSON
1571,three whole years,DATE
1571,Qin,PERSON
1571,Changping,GPE
1571,Zhao,PERSON
1571,Zhao Kuo,PERSON
1572,Qin,PERSON
1573,Zhao Kuo's,PERSON
1573,Zhao She,PERSON
1574,Zhao She,PERSON
1574,Zhao Kuo's,PERSON
1574,Kuo,PERSON
1574,Kuo,PERSON
1574,Zhao,PERSON
1574,Zhao Kuo,PERSON
1575,Zhao Kuo's,PERSON
1575,Chinese,LANGUAGE
1576,Zhao Kuo,PERSON
1578,Confucius,PERSON
1580,Zhao Kuo's,PERSON
1581,Zhao She,PERSON
1581,Zhao,GPE
1581,Zhao Kuo,PERSON
1581,Kuo,PERSON
1581,She,PERSON
1581,the day,DATE
1582,Kuo,PERSON
1582,Zhao,GPE
1583,Lian Po,PERSON
1583,Zhao Kuo,PERSON
1583,Qin,PERSON
1583,Qin,PERSON
1583,Lian Po,PERSON
1583,Qin,PERSON
1583,Qin,PERSON
1583,Zhao Kuo,PERSON
1583,Lian Po,PERSON
1583,Zhao,GPE
1584,Zhao,GPE
1585,Qin,PERSON
1585,Han,PERSON
1585,Qin,PERSON
1585,Han,NORP
1585,Qin,PERSON
1585,the Commandery of Shangdang,GPE
1585,Han,NORP
1585,Shangdang Commandery,ORG
1585,Ting,PERSON
1585,Qin,PERSON
1585,Shangdang Commandery,ORG
1585,Zhao,GPE
1585,Zhao,GPE
1585,Shangdang,GPE
1585,Qin,GPE
1585,Zhao,GPE
1585,Qin,PERSON
1585,Shangdang,GPE
1585,Zhao,PERSON
1585,Shangdang,GPE
1585,Qin,PERSON
1586,Changping,GPE
1586,Zhao,GPE
1586,Changping,GPE
1586,Lian Po,PERSON
1586,the River Dan,LOC
1586,Lian Po,PERSON
1586,Qin,PERSON
1586,three years,DATE
1587,those three years,DATE
1587,Qin,PERSON
1587,Zhao,PERSON
1587,Changping,GPE
1587,Zhao,PERSON
1587,Shangdang Commandery,GPE
1588,Chinese,LANGUAGE
1588,Zhao,GPE
1588,Zhao,GPE
1589,Zhao,GPE
1589,Lian Po,PERSON
1589,the King of Zhao,PERSON
1589,Lian Po,PERSON
1590,Zhao Kuo,PERSON
1590,Zhao Kuo,PERSON
1590,Zhao,GPE
1592,"2,000 years",DATE
1592,the King of Zhao's,PERSON
1595,Li Shimin,PERSON
1595,Taizong,PERSON
1595,the Tang dynasty,DATE
1595,Li Shimin,PERSON
1595,Dou Jiande,PERSON
1595,Li Shimin,PERSON
1595,Li Shimin's,PERSON
1595,Liu Wuzhou,PERSON
1596,Liu Wuzhou,PERSON
1596,the Sui dynasty,DATE
1596,the Sui dynasty,DATE
1596,Sui,NORP
1597,non-Chinese,NORP
1597,Turkic,NORP
1597,Tang,PERSON
1597,Tang,PERSON
1597,Li Yuanji,PERSON
1597,Jinyang,GPE
1597,Taiyuan,GPE
1597,Li Xiao,PERSON
1597,Tang,GPE
1597,the Yellow River,LOC
1597,Liu Wuzhou,PERSON
1598,Li Xiao,PERSON
1598,the Yellow River,LOC
1598,Li Shimin,PERSON
1598,Taiyuan,GPE
1598,the Yellow River,LOC
1599,Li Shimin,PERSON
1599,Liu Wuzhou,PERSON
1599,Taiyuan,GPE
1599,the Battle of Baibi,EVENT
1599,Li Shimin,PERSON
1599,the Yellow River,LOC
1599,Baibi,GPE
1599,Liu Wuzhou's,PERSON
1599,Song Jingang,PERSON
1600,Li Shimin,PERSON
1600,Li Daozong,PERSON
1600,Li Shimin,PERSON
1600,Li Daozong,PERSON
1600,Li Daozong,PERSON
1600,Li Shimin,PERSON
1601,Song Jingang's,PERSON
1601,Liu Wuzhou,PERSON
1601,Song Jingang,PERSON
1601,Taiyuan,GPE
1601,Song,PERSON
1602,Song Jingang's,PERSON
1602,Li Shimin,PERSON
1603,five long months,DATE
1603,Song Jingang,PERSON
1604,Song Jingang,PERSON
1604,Li Shimin,PERSON
1604,three days,DATE
1604,Tang,ORG
1604,Tang,ORG
1604,Li Shimin,PERSON
1604,Tang,NORP
1604,Song Jingang's,PERSON
1604,Liu Wuzhou,PERSON
1604,Taiyuan,GPE
1604,Turkic,NORP
1605,Turks,NORP
1605,Liu Zhouwu,PERSON
1605,Li Shimin,PERSON
1605,Xue Rengao,PERSON
1605,Xue Rengao,PERSON
1605,Li Shimin,PERSON
1605,Li,PERSON
1605,Li,PERSON
1605,60 days,DATE
1605,Xue Rengao,PERSON
1606,Li Shimin,PERSON
1607,Li Shimin,PERSON
1607,Qianshuiyuan,GPE
1607,Liang Shi,PERSON
1607,Two months,DATE
1607,Xue Rengao's,PERSON
1607,Li Shimin,PERSON
1607,Xue Rengao's,PERSON
1607,Zong Luohou,PERSON
1608,Zong,PERSON
1608,Liang Shi,PERSON
1608,Liang Shi,PERSON
1608,Zong,PERSON
1608,Zong,PERSON
1608,Liang,PERSON
1608,Li Shimin,PERSON
1608,Zong Luohou's,PERSON
1608,Zong,PERSON
1608,Zong Luohou,PERSON
1608,Li Shimin,PERSON
1608,Xue Rengao's,PERSON
1608,Xue,PERSON
1608,Xue Rengaao,PERSON
1609,Li Shimin,PERSON
1609,Chang'an,GPE
1609,The final years,DATE
1609,the Sui dynasty,DATE
1609,Li Mi,PERSON
1609,Dou Jiande,PERSON
1609,Liu Wuzhou,PERSON
1610,Li Shimin,PERSON
1610,Li Shimin,PERSON
1615,Mei Yaochen,PERSON
1615,Cao Cao,PERSON
1615,Liu Bei,PERSON
1615,Wen Chou,PERSON
1615,Cao Cao,PERSON
1615,Yuan Shao,PERSON
1616,Yan Liang,PERSON
1616,the Siege of Baima,EVENT
1616,Liu Bei,PERSON
1616,Wen Chou,PERSON
1616,Cao Cao's,PERSON
1617,Cao Cao's,PERSON
1617,Xun You,PERSON
1617,Yuan Shao's,PERSON
1618,Liu Bei,PERSON
1618,Wen Chou,PERSON
1618,Yuan Shao's,PERSON
1618,Cao Cao,PERSON
1618,Wen Chou,PERSON
1619,Du Mu,PERSON
1619,Du Mu,PERSON
1619,Wen,PERSON
1619,the Later Wei period,DATE
1619,Cao Cao's,PERSON
1619,Kumo Xi,NORP
1620,Wen,PERSON
1620,Jiyin,GPE
1620,Tuoba Xincheng,PERSON
1620,Kumo Xi,GPE
1620,Tuoba Xincheng,PERSON
1621,Tuoba Xincheng's,PERSON
1621,Tuoba Xincheng,PERSON
1622,Du Mu's,PERSON
1622,Sun Tzu's,PERSON
1622,Du Mu's,PERSON
1622,Sun Tzu's,PERSON
1626,Eleven Commentaries on Sun Tzu's Art of War,WORK_OF_ART
1627,Cao Cao,PERSON
1627,Du Mu,PERSON
1627,Cao Cao's,PERSON
1627,Du Mu's,PERSON
1627,Cao Cao,PERSON
1627,Cao Cao,PERSON
1627,Du Mu,PERSON
1627,Du Mu,PERSON
1628,Du Mu,PERSON
1628,Cao Cao,PERSON
1628,Cao Cao,PERSON
1628,Du Mu,PERSON
1628,Du Mu,PERSON
1628,The Art of War,WORK_OF_ART
1629,Confucius,PERSON
1629,Du Mu,PERSON
1630,Cao Cao,PERSON
1630,Eleven Commentaries on Sun Tzu's Art of War,WORK_OF_ART
1630,Du Mu,PERSON
1630,Mei Yaochen,PERSON
1630,Mei Yaochen,PERSON
1630,the Song dynasty,DATE
1630,Du Mu,PERSON
1631,Du Mu,PERSON
1631,200 years,DATE
1631,Mei Yaochen,PERSON
1633,Du Mu's,PERSON
1634,Prussian,NORP
1634,Carl von Clausewitz,PERSON
1636,Cao Cao's,PERSON
1636,Cao Cao,PERSON
1636,Cao Cao's,PERSON
1636,A Translation and Commentary of Sun Tzu's Art of War,WORK_OF_ART
1636,Guo Huaruo,PERSON
1637,Guo Huaruo,PERSON
1637,the People's Liberation Army of China,ORG
1637,the Whampoa Military Academy,ORG
1637,many years,DATE
1637,the Counter-Japanese Military and Political University,ORG
1638,The Art of War,WORK_OF_ART
1638,Sun Tzu's,PERSON
1638,The Art of War,WORK_OF_ART
1639,Sun Tzu,PERSON
1639,Sun Bin,PERSON
1639,Sun Tzu,PERSON
1639,The Art of War,WORK_OF_ART
1639,Yue,PERSON
1639,Sun Bin,PERSON
1639,Qi,GPE
1639,Warring States,EVENT
1639,Wu,PERSON
1639,More than 100 years,DATE
1639,Sun Tzu's,PERSON
1639,Sun Bin's,PERSON
1641,Chinese,NORP
1641,Sun Tzu's,PERSON
1641,The Art of War,WORK_OF_ART
1641,Sun Tzu,PERSON
1642,Daoist,NORP
1642,Zhuangzi,PERSON
1642,Zhuangzi,PERSON
1642,Zhuangzi,PERSON
1643,Wang Yangming,PERSON
1644,The Art of War,WORK_OF_ART
1645,Sun Tzu's,PERSON
1645,The Art of War,WORK_OF_ART
1649,Cao Cao's,PERSON
1649,Zhang Xiu,PERSON
1649,Cao Cao,PERSON
1650,Zhang Xiu's,PERSON
1650,Liu Biao,PERSON
1650,Cao Cao's,PERSON
1650,Cao Cao,PERSON
1650,Zhang Xiu,PERSON
1651,The next day,DATE
1651,Zhang Xiu,PERSON
1651,Cao Cao's,PERSON
1651,Zhang Xiu,PERSON
1651,Cao Cao,PERSON
1651,Xun Yu,PERSON
1651,Du You,PERSON
1652,The Methods of Sima,WORK_OF_ART
1654,Cao Cao's,PERSON
1654,Zhang Xiu,PERSON
1654,Zhang Xiu,PERSON
1654,Liu Biao,PERSON
1654,Cao Cao,PERSON
1654,Cao Cao's,PERSON
1654,Zhang,PERSON
1654,Liu,PERSON
1654,Cao Cao,PERSON
1654,Zhang Xiu,PERSON
1654,Liu Biao,PERSON
1655,Liu Biao,PERSON
1655,Cao Cao's,PERSON
1655,Sun Tzu's,PERSON
1655,The Art of War,WORK_OF_ART
1655,Liu Biao,PERSON
1656,Zhang Xiu,PERSON
1656,Cao Cao,PERSON
1656,Jia Xu,PERSON
1656,Cao Cao,PERSON
1656,Cao Cao,PERSON
1656,Zhang Xiu,PERSON
1656,Jia Xu,PERSON
1657,Jia Xu,PERSON
1657,Zhang Xiu,PERSON
1657,Cao Cao,PERSON
1657,Jia Xu,PERSON
1658,Zhang Xiu,PERSON
1660,Sun Tzu,PERSON
1661,Mao Zedong,PERSON
1661,Sun Tzu,PERSON
1667,The Book of Army Management,WORK_OF_ART
1669,noonday,DATE
1677,Variation in Tactics,WORK_OF_ART
1677,Sun Tzu's,PERSON
1677,The Art of War,WORK_OF_ART
1677,Chinese,NORP
1678,Sun Tzu,PERSON
1680,Nine Variations,WORK_OF_ART
1680,Chinese,NORP
1680,Nine Variations,WORK_OF_ART
1680,Cao Cao,PERSON
1683,The Art of War,WORK_OF_ART
1684,Sun Tzu's,PERSON
1685,Zhang Yu,PERSON
1686,Armed Struggle,WORK_OF_ART
1689,Cao Cao,PERSON
1690,Chinese,NORP
1690,Zhejiang Province,GPE
1691,Quzhou,GPE
1691,Quzhou,GPE
1691,Zhejiang,GPE
1691,Fujian,GPE
1691,Anhui,GPE
1691,Jiangxi,GPE
1692,China,GPE
1693,Li Quan,PERSON
1693,Jia Lin,PERSON
1694,Jia Lin's,PERSON
1696,Han Xin,PERSON
1696,Zhao,PERSON
1696,Jingxing,GPE
1697,Jingxing,GPE
1697,Jing,PERSON
1697,Han Xin,PERSON
1697,Jingxing,GPE
1698,Han Xin fights,WORK_OF_ART
1698,Han Xin,PERSON
1698,Mei Yaochen,PERSON
1698,He Shi,PERSON
1702,Li Quan,PERSON
1702,Cao Cao,PERSON
1702,Han Xin,PERSON
1702,Zhao,GPE
1702,Jingxing Pass,FAC
1703,Han Xin,PERSON
1703,Zhao,PERSON
1703,Chen Yu,PERSON
1703,Li Zuoche's,PERSON
1703,Zhao,PERSON
1703,Jingxing Pass,LOC
1703,Han Xin,PERSON
1703,Li Zuoche,PERSON
1703,Chen Yu,PERSON
1703,Ma Yuan,PERSON
1703,the Han dynasty,DATE
1703,non-Chinese,NORP
1703,Ma Yuan,PERSON
1703,Geng Shu,PERSON
1704,Ma Yuan,PERSON
1704,Chong County,GPE
1704,Hutou,GPE
1704,Ma Yuan,PERSON
1704,Chong County,GPE
1704,Chong County,GPE
1705,Geng Shu,PERSON
1705,Miao,NORP
1706,Ma Yuan,PERSON
1707,Guangwu,PERSON
1707,Ma Yuan's,PERSON
1707,Han,NORP
1707,Hutou,GPE
1707,Geng Shu,PERSON
1707,Miao,PERSON
1707,Han,NORP
1707,the Yuan River,LOC
1708,Ma Yuan,PERSON
1708,Ma Yuan,PERSON
1709,Ma Yuan,PERSON
1710,Ma Yuan's,PERSON
1710,Ma Yuan,PERSON
1710,sixty-two years old,DATE
1710,Jun County,GPE
1710,Guangwu,PERSON
1710,Liu Shang,PERSON
1710,Liu,PERSON
1710,the Yuan River,LOC
1710,The next year,DATE
1710,Li Song,PERSON
1710,Ma Cheng,PERSON
1710,Zhongshan,GPE
1710,Han,NORP
1710,Ma Yuan,PERSON
1710,Guangwu,PERSON
1710,Ma Yuan,PERSON
1710,Ma Yuan,PERSON
1710,Guangwu,PERSON
1710,Ma Yuan,PERSON
1710,Ma Yuan,PERSON
1710,Geng Shu,PERSON
1710,the Palace Guard,ORG
1710,Ma Wu,PERSON
1710,Liu Kuang,PERSON
1710,Sun Yong,PERSON
1710,Ma Yuan,PERSON
1711,Du Yin,PERSON
1711,today,DATE
1711,Ma Yuan,PERSON
1711,Chinese,NORP
1712,Ma Yuan,PERSON
1712,Miao,NORP
1712,Miao,NORP
1712,two years,DATE
1712,Han,NORP
1713,Ma Yuan,PERSON
1714,Han,NORP
1714,every day,DATE
1714,Geng Shu,PERSON
1715,Geng Yan,PERSON
1716,Geng Yan,PERSON
1716,Guangwu,PERSON
1716,Liang Song,PERSON
1716,Ma Yuan,PERSON
1716,Liang Song,PERSON
1716,Ma Yuan,PERSON
1717,Han,NORP
1717,Miao,NORP
1717,Ma Yuan,PERSON
1717,Han,NORP
1718,Ma Yuan's,PERSON
1719,Cao Cao,PERSON
1720,Du Mu,PERSON
1720,Du Mu,PERSON
1721,Jia Lin,PERSON
1722,Zhang Yu,PERSON
1725,the day,DATE
1726,a single day,DATE
1729,Cao Cao,PERSON
1730,Hua,GPE
1730,Fei,GPE
1730,Xu Province,GPE
1730,Du Mu,PERSON
1731,The Art of War for Rebels,WORK_OF_ART
1733,Ming,DATE
1733,Wang Yangming,PERSON
1733,Ning,GPE
1733,Ning,GPE
1733,Anqing,GPE
1733,Nanjing,GPE
1733,Nanjing,GPE
1733,Zhengde Emperor,PERSON
1733,the Prince of Ning,PERSON
1733,Wang Yangming,PERSON
1733,Ning,GPE
1733,Nanchang,GPE
1733,Ning,GPE
1733,Nanchang,GPE
1734,Nanchang,GPE
1734,Nanjing,GPE
1734,Nanchang,GPE
1734,Nanchang,GPE
1734,the Prince of Ning,PERSON
1734,Anqing,GPE
1734,Nanchang,GPE
1734,Wang Yangming,PERSON
1734,Poyang Lake,LOC
1734,The Prince of Ning,PERSON
1734,Zhu Kang,PERSON
1734,Chengzu,PERSON
1734,the Ming,DATE
1734,Zhu Kang's,PERSON
1734,Zhu Kang's,PERSON
1734,Hebei,GPE
1734,Shandong,GPE
1734,Yan,PERSON
1734,Zhu Kang,PERSON
1734,Zhu Kang,PERSON
1734,Nanjing,GPE
1734,Nanjing,GPE
1734,Yangzhou,GPE
1734,Chen Xuan,PERSON
1734,Zhu Kang,PERSON
1734,the Yangzi River,LOC
1734,Zhenjiang,GPE
1734,Nanjing,GPE
1734,Zhu Hui,PERSON
1734,Gu,PERSON
1734,Li Jinglong,PERSON
1734,Jinchuan,GPE
1734,Zhu Kang's,PERSON
1735,Wu Zetian,PERSON
1735,the Tang dynasty,DATE
1735,665-690 CE,DATE
1735,Xu Jingye,PERSON
1735,Luoyang,GPE
1735,Wu,PERSON
1736,Xu Jingye,PERSON
1736,Luoyang,GPE
1736,Changzhou,GPE
1736,Zhenjiang,GPE
1736,Nanjing,GPE
1737,the Tang dynasty,DATE
1737,Du Mu,PERSON
1737,Shen Youzhi,PERSON
1737,Jing Province,GPE
1737,Shun,PERSON
1737,477-479 CE,DATE
1737,the Liu Song,DATE
1738,Ying,GPE
1739,Cang Yin,PERSON
1739,the Bureau of Merit,ORG
1739,Ying,GPE
1739,10-15 days,DATE
1741,Shen Youzhi,PERSON
1741,Ying,PERSON
1741,Jiankang,GPE
1741,Nanjing,GPE
1741,Ying,PERSON
1741,Shen Youzhi's,PERSON
1741,Shen Youzhi,PERSON
1741,Ying,GPE
1741,Liu Shilong,PERSON
1741,Shen,PERSON
1742,Shen,PERSON
1744,Hitler,PERSON
1744,Guderian,PERSON
1744,Chinese,NORP
1746,Cao Cao,PERSON
1746,Du Mu,PERSON
1746,Wu Zixu,PERSON
1746,Fuchai,PERSON
1746,Qi,GPE
1746,Yue,LOC
1746,Wu Zixu,PERSON
1746,Fuchai,PERSON
1746,Wu,GPE
1746,Yue,GPE
1746,Qi,GPE
1746,Wu,GPE
1746,Yue,GPE
1746,Yue,GPE
1746,Wu,GPE
1747,Qi,GPE
1747,Wu,PERSON
1747,Fuchai,PERSON
1748,Yue,GPE
1748,Goujian,PERSON
1748,Xi Shi,PERSON
1748,Goujian,PERSON
1748,Yue,PERSON
1749,Central Plain,LOC
1749,Qi,GPE
1749,Jin,PERSON
1749,Fuchai,PERSON
1749,Goujian,PERSON
1749,Wu Zixu,PERSON
1749,Fuchai,PERSON
1749,Goujian,PERSON
1749,Wu,PERSON
1749,Several years later,DATE
1749,Wu,PERSON
1749,Yue,PERSON
1749,Fuchai,PERSON
1749,Wu Zixu,PERSON
1749,Wu,PERSON
1749,Fuchai,PERSON
1750,Fuchai,PERSON
1750,Wu,PERSON
1750,Wu Zixu,PERSON
1750,Du Mu,PERSON
1751,Tao Kan.,PERSON
1751,the Eastern Jin dynasty,DATE
1751,317-420 CE,DATE
1751,Tao Kan,PERSON
1751,Wuchang,GPE
1751,the Yangzi River,LOC
1751,Zhucheng,GPE
1752,Tao Kan,PERSON
1752,Zhucheng,GPE
1752,Tao Kan,PERSON
1752,Tao Kan,PERSON
1752,Zhucheng,GPE
1752,the Yangzi River,LOC
1752,Zhucheng,GPE
1752,Zhucheng,GPE
1752,Zhucheng,GPE
1752,Years later,DATE
1752,Jin,PERSON
1752,Yu Liang,PERSON
1752,Zhucheng,GPE
1753,Wu the Great,PERSON
1753,Han,NORP
1753,Han,NORP
1753,Wu,PERSON
1754,Wu,PERSON
1754,his later years,DATE
1754,Some 800 years later,DATE
1754,Tang dynasty,DATE
1754,Du Fu,PERSON
1754,Chinese,NORP
1754,A Song of War Chariots,WORK_OF_ART
1754,Wu,PERSON
1754,Huashan,GPE
1755,the year,DATE
1758,Sun Tzu's,PERSON
1758,The Art of War,WORK_OF_ART
1758,Cao Cao,PERSON
1759,the Wei Liaozi,WORK_OF_ART
1764,the Tang dynasty's,DATE
1764,An Lushan Rebellion,EVENT
1764,Geshu Han,PERSON
1764,Tongguan Pass,LOC
1764,Xuanzong,PERSON
1765,Geshu Han,PERSON
1765,Geshu Han,PERSON
1765,Xuanzong,PERSON
1765,Gao Xianzhi,PERSON
1765,Feng Changqing,PERSON
1765,Geshu Han,PERSON
1765,Tang,PERSON
1765,Tongguan Pass,LOC
1765,Geshu Han,PERSON
1765,Xuanzong,PERSON
1765,Chang'an,GPE
1765,Sichuan,GPE
1765,Chinese,NORP
1765,Yue Fei,PERSON
1766,Gaozong,PERSON
1768,Qin,PERSON
1768,Zhao,PERSON
1768,Qin,PERSON
1768,Yuyu,GPE
1768,Zhao,PERSON
1768,Zhao She,PERSON
1768,Qin,PERSON
1768,Handan,GPE
1768,Qin,PERSON
1768,Yuyu,GPE
1768,Zhao,PERSON
1768,Wu'an,GPE
1768,Qin,PERSON
1769,Zhao,PERSON
1769,Zhao She,PERSON
1769,Wu'an,GPE
1769,Zhao She,PERSON
1769,Zhao She,PERSON
1769,Qin,PERSON
1769,Zhao She,PERSON
1769,Yuyu,GPE
1770,Xu Li,PERSON
1770,Zhao She,PERSON
1770,Zhao She,PERSON
1770,Xu Li,PERSON
1771,Zhao She,PERSON
1771,Zhao,PERSON
1771,Xu Li,PERSON
1772,Zhao She's,PERSON
1772,Xu Li,PERSON
1774,Sun Tzu's,PERSON
1774,The Art of War,WORK_OF_ART
1781,Cao Cao,PERSON
1782,Cao Cao,PERSON
1784,Chinese,NORP
1784,Wei,PERSON
1785,Chinese,NORP
1787,Sun Tzu's,PERSON
1787,The Art of War,WORK_OF_ART
1787,Jia Lin,PERSON
1787,Zhang Yu,PERSON
1789,Cao Cao,PERSON
1789,Du Mu,PERSON
1789,Sun Tzu's,PERSON
1790,Zhang Yu,PERSON
1791,Zhang Yu,PERSON
1791,Zheng,GPE
1791,Cai,GPE
1791,Zheng,PERSON
1791,Zheng,GPE
1791,Zi Chan,PERSON
1791,Zi Chan,PERSON
1792,Chu,GPE
1792,Zheng,PERSON
1792,Chu,PERSON
1792,Cai,GPE
1792,Chu,PERSON
1793,Jia Lin,PERSON
1794,Zhang Yu,PERSON
1794,The Rebellion of the Eight Princes,EVENT
1794,the Western Jin dynasty,DATE
1794,266-317 CE,DATE
1794,Zhang Fang,PERSON
1794,Luoyang,GPE
1795,Zhang Fang,PERSON
1797,The Art of War,WORK_OF_ART
1798,Cao Cao,PERSON
1798,Li Quan,PERSON
1798,Jia Lin,PERSON
1801,the Battle of Changping,EVENT
1801,Qin,PERSON
1801,Zhao,PERSON
1801,Qin,PERSON
1801,Zhao,PERSON
1801,Handan,GPE
1801,Zhao,PERSON
1801,Lian Po,PERSON
1801,Qin,PERSON
1801,Qin,PERSON
1801,Lian Po,PERSON
1801,Zhao,PERSON
1801,Zhao Kuo,PERSON
1802,Zhao,PERSON
1802,Lian Po,PERSON
1802,Zhao Kuo,PERSON
1802,Zhao Kuo,PERSON
1803,Japan,GPE
1803,Warring States,EVENT
1803,Tiyetomi Hideyoshi,PERSON
